x,y
6214291.079,2027940.118
6244181.195,2081205.035
6405695.17,2004851.025
6242086.219,2082700.394
6489515.156,1856445.511
6375355.162,1924880.677
6242515.653,2083139.012
6245821,1958369
6194746.817,2061020.472
6297076.462,1882790.195
6240288.018,2006889.008
6422289.402,1860579.829
6249187.872,2083023.545
6413864.01,1883507.142
6258286.732,1854465.526
6209543.703,2027111.772
6296060.215,1891811.439
6241032.373,2071808.543
6286971.9,1980266.55
6176783.622,2088799.216
6176899.857,2088552.924
6232930,2068920
6243221.496,2073517.566
6162769.922,2082434.252
6284820.009,1847325.991
6295039.349,1827429.734
6208773.364,2024941.307
6207425.407,2055338.851
6255320.513,1831832.361
6171264.554,2090466.645
6273935.625,1835771.877
6377102.576,1918761.738
6297781.884,1862800.095
6242005.921,2077324.116
6336650.198,1851469.292
6256189.021,1838022.045
6401013.617,1968572.243
6250521.293,1939853.944
6232610.959,2061116.536
6339656.15,1819989.17
6321090.175,1886149.899
6256575.744,1823537.944
6220212.137,2032086.539
6265749.815,1874547.741
6294531.461,1842953.26
6343297.397,1867879.023
6282659.591,1988832.112
6263727.542,1870328.633
6172923.934,2090464.872
6364813.146,1984762.476
6238081.877,2014605.904
6469375.496,1968793.998
6243072.438,1976032.664
6261209.991,1832943.991
6474067.587,1880421.128
6281387.065,1970934.005
6360878.267,1882619.067
6336672.944,1871319.354
6257623.911,1829769.794
6263567.535,1871048.789
6203157.359,2037999.408
6315805.835,1814377.656
6251563.6,2042672.117
6255772.66,1830295.235
6238843.197,2051160.985
6284819.991,1846683
6255845.284,1830364.612
6259677.019,2024783.499
6172654.981,2090047.499
6242352.515,2076860.484
6238435.966,2014500.001
6165780.013,2099448.543
6236160.601,2060063.386
6493780.644,1816823.803
6322512.244,1884470.509
6557205.569,1820128.058
6176427.713,2090034.117
6212945.29,2072290.548
6597997.747,1993136.455
6257859.458,1830851.681
6329702,1841994
6279418,2085742
6254826.496,1835804.998
6256196.148,1838438.357
6207635.855,2036087.969
6266821.237,1996100.078
6207628.906,2055435.523
6173574.863,2090363.975
6227933.775,2055343.776
6167293.915,2111166.739
6256290.297,1836180.072
6227447.611,2055795.832
6315712.934,1850356.078
6294731.541,1900493.928
6239524.503,2072274.522
6373463.713,1926948.224
6323863.397,1885295.966
6517311.978,2041553.026
6257325.994,1829902.033
6256254.439,1838260.859
6174928.038,2089940.085
6233480.032,2069298.149
6215406.695,2069886.698
6217350.896,2047491.494
6247995.516,2081834.387
6365921.681,1889541.51
6396898.153,1971197.877
6295448.171,1921469.487
6256197,1838121.963
6238369.136,2014753.995
6344226.754,1923955.914
6236449.066,2057488.83
6372845.875,1925091.851
6255857.998,1831810.496
6339353.31,1809511.092
6339348.533,1809630.031
6339343.756,1809748.97
6253610.019,2084163.512
6339358.087,1809392.153
6262496.358,2012110.501
6264579.602,1870714.438
6260482.182,1854248.241
6218325.592,2012492.537
6212879.17,2021078
6282512.509,1827456.011
6263719.5,1870445.981
6273320.465,1850042.005
6308136.561,1845049.416
6396558.412,2084692.394
6272537.43,1837029.363
6256372.073,1836092.816
6257685.408,1830234.178
6527567.371,1848068.982
6347149,1867413
6291211.504,1904329.998
6251705.111,2082777.257
6337027.667,1818312.862
6341601.039,2048911.324
6327388.873,1810249.419
6235764.929,2096580.462
6318367.607,1996039.255
6235931.365,2059898.761
6242696.444,2077386.397
6234189.397,2053213.444
6282306.262,1827677.801
6233575.06,2066050.204
6255698.892,1829121.943
6299659.998,2065894.01
6374661.239,1925927.205
6326481.32,1809662.505
6269420.999,1834402.498
6252833.003,2022576.5
6210540.026,2022137.56
6241494.12,2050057.213
6295751.031,1893867.99
6396855.065,2084576.149
6267255.482,1836648.441
6425558.56,1891269.781
6255856.336,1831901.976
6336765.549,1871345.404
6460881.761,1970107.122
6247301.245,2076127.837
6287389.438,1980224.658
6403040.578,1809132.899
6334896.089,1838339.149
6297237.201,1883043.346
6439137.41,1874511.437
6372008.058,1921047.657
6256234.443,1837945.544
6257518.569,1831690.826
6231171.999,2029568.496
6257586.051,1843628.715
6262409.713,2012044.58
6255213.942,1832063.659
6336253.312,1871819.738
6295752.906,1949949.423
6288400.378,1833244.048
6337509.637,1846390.605
6211292.147,2027388.316
6238868.063,2051198.844
6363997.083,1896847.414
6176927.965,2088647.469
6263908.029,1871651.508
6235875.016,2053946.509
6499767.662,1879748.488
6294647.416,1842927.512
6339362.945,1809271.197
6237983.108,2055026.929
6295569.129,1921460.992
6297157.242,1882876.288
6540080.211,1808728.226
6254455.057,1836618.987
6300464.807,1831338.303
6238941.072,2051110.344
6223863.868,2051365.23
6288362.751,1858137.681
6282546.68,1988866.107
6267767.939,1996351.16
6172632.956,2090490.609
6240275.882,1984182.063
6326386.997,1835750.06
6251612.397,2087348.465
6246761.52,2012523.361
6336359,1893504
6442015,1893779
6276513,1855638
6264417.992,1871731.008
6291207.488,1903810.018
6295173.594,1894033.698
6248049.928,2081889.979
6268452.557,1850744.416
6373445.576,1946879.007
6206955.439,2077582.841
6258991.769,1830842.378
6263530.023,1871273.522
6289105.722,1899772.95
6310747.074,1984084.011
6218808.939,2049604.999
6208012.689,2055764.222
6224749.571,2053264.354
6161275.651,2087447.042
6224377.553,2053060.904
6225081.54,2053446.408
6386198.004,1936056.69
6252046.449,1938579.494
6285407.5,1844279.002
6291218.5,1904703.982
6261267.695,1847497.865
6342922.036,1845567.029
6177470.321,2084806.571
6232306.571,2067468.6
6295783.594,1950070.848
6259490.74,1859256.474
6161143.153,2087518.183
6230396.716,2007429.533
6345397.068,2015016.006
6251654.739,2087379.637
6167356.248,2111213.559
6579775.873,1896576.169
6267677.272,1996385.808
6372810.075,1924979.131
6365803.073,1889774.781
6264567,1870504
6285736.504,1844279.002
6239664.272,2072428.021
6252942.52,1837004.077
6366316.81,1890150.807
6321708.811,2072942.928
6238318.522,2054824.903
6174144.895,2090427.328
6272863.239,1857295.321
6341682.076,1814252.66
6282052.936,1970872.002
6249536.786,2078336.315
6466603.75,1843662.771
6255038.392,1959974.924
6243955.033,2073487.791
6202523.982,2036579.038
6242113.668,1961992.517
6237680.963,2061921.443
6243853.694,2079077.32
6223825.014,2052758.474
6439014.932,1874535.995
6338233.754,1890492.626
6151470.007,2089945.004
6298854.992,1977832
6249901.982,2019778.5
6515280.031,2042166.001
6257041.999,1833669.031
6248430.086,2084436.477
6264001.548,1869972.011
6252316.876,2036438.353
6327931.942,1854411.961
6254635.589,1838156.322
6336702.679,1871637.281
6223272.417,2052456.161
6307651.939,1994032.185
6341115.266,1794444.147
6169956.328,2089187.614
6381413.713,1968000.436
6400164.915,1813787.685
6537618.931,1850723.974
6260915.682,1851610.933
6213888.902,2027498.179
6207545.149,2055419.399
6268253.999,1850828.059
6270341.752,1835800.567
6285801,1844216
6250375.018,1965488.511
6222716.666,2052151.689
6170412.524,2100386.158
6256728.035,1837680.844
6264450.782,2086010.063
6337035.637,1846144.121
6324501.121,1855136.637
6337443.686,1846538.104
6248201.584,2078017.62
6285796.6,2015271.997
6253500.181,1991365.182
6207398.104,2055420.564
6405481.118,2005095.741
6256873.205,1837005.551
6322208.425,1828031.169
6242632.016,2083108.494
6237166.011,2028519.539
6240056.849,2076143.205
6243738.359,2079025.451
6174076.015,2090366.191
6254584.985,1837973.191
6256183.277,1838332.751
6312315.487,1990203.798
6207940.611,2055710.295
6256368.25,1838051.388
6257672.176,1829883.927
6263663.364,1870534.487
6258908.224,1999830.066
6334852.386,1884564.149
6321140.116,1886262.435
6255834.234,1836358.762
6377898.384,1924220.169
6306980.229,1985307.339
6239596.913,2063404.109
6438978.385,1996217.279
6243308.988,2074731.114
6221727.111,2051609.793
6256492.572,1837454.067
6242167.523,2082771.456
6232519.107,2061197.904
6302269.571,1994290.551
6259492.174,1859244.566
6265924.944,1846223.272
6220455.505,2050100.992
6291196.5,1903328.017
6256833,1837547.992
6257306.001,1830079.97
6376869.41,1923932.995
6227912.932,2055310.003
6243988.982,2073287.097
6327587.082,1854665.419
6350972.584,1870000.435
6325579.829,2070280.802
6239156.024,1996997.038
6540322.748,1808566.943
6306206.757,1986616.148
6366419.148,1890216.243
6374455.724,1926959.482
6246047.683,1879710.869
6212988.385,2072205.261
6272049.653,2002016.737
6314590,2002335
6297899.02,1836478.469
6297719.696,1875552.053
6241619.614,2072345.947
6331895.477,1880930.847
6259483.869,2014436.869
6314285.756,1972896.036
6282066.961,1970828.002
6251640.609,2082865.083
6217299.623,2026522.423
6177343.642,2084815.055
6263922.986,1870023.058
6337134.69,1846230.751
6254597,1836625
6292965,1902431.993
6248265.5,2082119.983
6258363.677,1898245.135
6316050.862,2037108.942
6238985.89,2061127.206
6213856.425,2027583.451
6256160.257,1837694.879
6241256.875,2079797.872
6333974.352,1864898.221
6251673.066,2084624.692
6307742.199,1983992.117
6336474.152,1859549.12
6252966.997,2074433.342
6517222.512,2041483.964
6321744.516,1885424.607
6246716.852,2078811.611
6276737.595,1865117.466
6271787.454,1851296.584
6290270.141,2092718.447
6254824.496,1836206.998
6320152.312,1859460.961
6270424.993,1852270.993
6249963.993,1965551.993
6256782.262,1837657.879
6220602.917,2059272.819
6248331.327,2082196.546
6255478.309,2011191.929
6477092.171,1881161.7
6252696.528,2079662.606
6282686.173,1837254.839
6482076.703,1796399.377
6464365.294,1971232.702
6263606.016,1870818.898
6240593.584,2072899.509
6291217.354,1981991.572
6379327,1952891
6256066.531,1823781.357
6361948.45,1871076.468
6291539.846,1982059.934
6429341.908,1884510.17
6467431.078,1838612.273
6253457.19,1978788.165
6254529.221,1836686.518
6268532.966,1832013.266
6208122.191,2036494.393
6335697.529,1862500.691
6257133.192,1831333.452
6284133.843,1983698.359
6253049.998,2079374.136
6264763.606,1973206.697
6255044,1836205
6480744.999,1826788.504
6254822.993,1836342.993
6285233.336,2000533.224
6247702.981,2081557.934
6259665.32,1851855.761
6255040.639,1836619.997
6174893.47,2089817.808
6302277.231,1899846.543
6291631.603,1961091.741
6393873.442,1898536.787
6240063.79,2076256.808
6243412.952,2068468.017
6339338.332,1809877.756
6280565.892,2089036.275
6322650.484,1885220.751
6254825,1836070
6255044,1836068
6254825.5,1835931.998
6255042.001,1836481.971
6242948.278,2069057.105
6236236.991,2059961.613
6275518.511,1920981.965
6289889.203,1993943.23
6226118.928,2050596.563
6499753.174,1851766.829
6336798.437,1816704.24
6171538.962,2101013.999
6327629.469,2002170.055
6202571.085,2037043.222
6365864.879,1889657.085
6224234.804,2053316.849
6299784.739,1850411.17
6255044,1835930
6255044,1836344
6245695.998,1958369.497
6271439.107,1855844.782
6342690.826,1870700.72
6319259.183,1844066.763
6255665.165,2026541.815
6265839.692,2078088.671
6291316.333,1951638.989
6467486.14,1838487.77
6241224.482,2075388.696
6291200.797,1982272.547
6255683.837,1971962.167
6256881.217,1837055.098
6270510.768,1900207.696
6254768.947,1838166.653
6268665.057,1831993.861
6258894.939,1863200.573
6254526.998,1836557.504
6251615.035,2084499.783
6262716,1976135.643
6321159.216,1801322.162
6259815.314,1852063.759
6253474.548,1978926.355
6255778.728,1829032.011
6227694.302,2056133.847
6327512.045,1835848.57
6197693.77,2050729.848
6297454.001,1876907.54
6298443.568,1876653.3
6246905.117,2077155.159
6254257.686,1836489.62
6252768.822,1837973.292
6235497.887,2055052.746
6239729.725,2062795.215
6222265.556,2022336.015
6254820.001,1836481.971
6241438.378,2050956.324
6296890.418,1877028.263
6254641.052,2017819.17
6257781.174,1830219.883
6263158.115,2024071.675
6260802.248,2024736.223
6264130.701,1871708.922
6163707.681,2087107.585
6401050.983,1969164.714
6381834.814,1929775.072
6255255.01,2086108.216
6558575,1822814
6243179,2040938
6254597.497,1836486.998
6347361.007,1875295.993
6291171.922,1902308.031
6267398.115,1837133.416
6298178.113,1875081.799
6377982.286,1924668.333
6352009.689,1893100.299
6236001.775,2059787.013
6459146.721,1934374.806
6231611.292,2028455.611
6327827.839,1854426.661
6597965.342,1993814.154
6210359.699,2111601.052
6251356,1938732.324
6247393.874,1878107.087
6361207.996,1881718.276
6272498.493,1844730.765
6354591.1,1812505.457
6269753.88,1834137.838
6241082.015,2073255.5
6245172.487,2080238.991
6294454.983,1829106.515
6320659.957,1800563.498
6302599.841,1999763.799
6387538.6,1936210.689
6219631.061,2050113.034
6243471.424,2077404.984
6264813.208,1989848.055
6291587.313,1982355.678
6256791.866,1831761.856
6259388.513,2014336.702
6272467.299,1836013.601
6331459.324,1828643.202
6302274.982,1899805.191
6305398.751,1858591.979
6264546.712,1870874.362
6210515.853,2024675.713
6252475.015,1837782.358
6298509.833,1875713.885
6251399.893,2042633.392
6265744.859,1874512.394
6299098.437,1874463.8
6249043.717,2078729.323
6298337.128,1877040.67
6323110.92,1852690.988
6232355.221,2066614.584
6241521.304,2072285.345
6254818.503,1836625.998
6327855.51,1868631.984
6248344.092,1889201.974
6553309.477,2013271.298
6256003.8,1886726.922
6581136.19,1816889.247
6240968.401,2005874.149
6432897.315,1851637.923
6256401.367,1836104.094
6297989.535,1953972.558
6237358.173,2064033.299
6296950.859,1876296.375
6246024.272,2077468.814
6245056.731,2080152.679
6294989.182,1828661.209
6291276.543,1903743.2
6500575.044,1903456.591
6256398.677,1836164.184
6461321.998,1878529.993
6162876.645,2082506.238
6283723.841,1845472.793
6298700.038,1874516.454
6272937.214,1859810.535
6158479.038,2086502.898
6428552.46,1888370.652
6200995.566,2040448.636
6294274.079,1866818.02
6254593.007,1836068.993
6250137.519,2081122.052
6323285.526,1888120.426
6245082.979,2074743.891
6210587.341,2024682.65
6291136.788,1830004.2
6239766.207,2060814.905
6378004.845,1924525.597
6217181.768,2030366.495
6269501.106,1834511.148
6267291.397,1996457.651
6297423.013,1876672.074
6260236.376,2015081.213
6291711.468,1982591.89
6298310.751,1874704.866
6232095.854,2029223.056
6361328.089,1881801.564
6239110.18,1968615.545
6410098.576,1979012.481
6320102.554,1859453.154
6293492.59,1903234.153
6318248.784,1995975.176
6318118.149,1995904.714
6269822.89,2019479.371
6298608.607,1877671.946
6217189.398,2030260.022
6318251.39,1905080.078
6233336.818,2070602.724
6239692.211,2064834.013
6177920.255,2089624.226
6293569.108,1828083.267
6336372.17,1839763.259
6275537.583,1923242.585
6347650.998,1894102.497
6297668.007,1834582.007
6270127.243,1853055.769
6239214.094,1968691.402
6234536.52,2064145.083
6338794.95,2063417.324
6552001.782,1822196.645
6299153.927,2010428.736
6206581.044,2038601.134
6290013.768,1994207.345
6283969.652,1994460.158
6206473.231,2038891.952
6160619,2100895.685
6256725.486,1825959.874
6208557.758,2035224.935
6232226.454,2067355.935
6239800.95,2060765.665
6243820.02,2077531.021
6380234.735,1959614.195
6343448.196,1805885.398
6172521.973,2090043.999
6597858.527,1993914.475
6338256.002,1897692.94
6290732.646,1982608.172
6353166.487,1841654.602
6202257.262,2036330.888
6255403.104,1831883.429
6263978.14,1871243.909
6224929.861,2004067.405
6243276.872,2081426.429
6290984.297,1982427.121
6159394.019,2099065.239
6272772.48,1982261.769
6306703.106,1821744.359
6324095.001,1862817.35
6298035.712,1877664.656
6225378.818,2072036.22
6335866.08,1822696.972
6401717.627,2010545.991
6171484.64,2089891.947
6302233.971,1899832.815
6238705.116,2063086.119
6273731.324,1835994.155
6331589.997,1841317.384
6251740.695,2087280.041
6335805.013,1839001.973
6232462.614,2066566.419
6205966.984,2038692.627
6207259.962,2037518.369
6233832.76,2080416.765
6324405.734,1861084.203
6207000.001,2038109.788
6282620.654,1988930.509
6249752.021,2083241.761
6317985.762,1995833.285
6240452.307,2073404.964
6246691.107,2076704.989
6258802.54,2010597.266
6232756.124,2065720.971
6304216.207,1865200.525
6377917.264,1924798.143
6270792.697,1900594.982
6241160.297,2075408.54
6208348.859,2036334.653
6393745.653,1858746.779
6295276.508,1828421.494
6298462.379,1877373.975
6377128.977,1960446.988
6287371.987,2029339
6597810.963,1993471.046
6321678.381,1885570.35
6210203.924,2026382.584
6257081.629,2028540.4
6271293.863,1837285.079
6171589.963,2101080.153
6250128.08,2082685.517
6162340.796,2100095.668
6290145.04,1899657.729
6157124.557,2087763.385
6163662.385,2087055.372
6267802.272,1996445.402
6247203.139,2076663.23
6265036.368,1990671.358
6211689.118,2026086.81
6291092,1832163
6210549.663,2024718.661
6240899.026,2071799.988
6321678.934,1927066.041
6248839.175,2037332.663
6286363.385,1985894.535
6208589.553,2036801.653
6269030.798,1954787.843
6286968.838,1985334.266
6406820.669,1900194.204
6170460.516,2100385.524
6156497.83,2085524.98
6439006.628,1995130.152
6240545.986,2079033.497
6479260.439,1879125.42
6274505.252,1850655.027
6383020.117,1859849.595
6240309.844,2078944.416
6299966.998,1850127.915
6265862.614,1846351.936
6341252.793,1796393.509
6351687.782,1939367.575
6234913.187,2054915.435
6259006.67,2003840.399
6241713.934,1982073.213
6232326.343,2066506.245
6248058.516,2081831.606
6259348.772,1859255.393
6259350.69,1859262.087
6322624.2,1885077.137
6257491.002,2007071.497
6299812.44,1986246.645
6264277.985,1871728.509
6240167.366,2078888.098
6333652.709,1825573.877
6459695.583,1935190.654
6237158.838,2057704.857
6290120.261,1994103.807
6396446.451,2084716.808
6248430.719,1889108.125
6264583.451,1870364.224
6291823.617,1799185.48
6225298.62,2072023.039
6211541.614,2026496.093
6247102.487,2084141.363
6489360.5,1801883.002
6256423.5,1837639.002
6327893.02,1882395.006
6320192.751,1999244.265
6335816.999,1839468.974
6330670.142,1875371.184
